"Part Suitability","Product (WPN)","Datasheet","SPICE Live Model","OPN","Price","Description","Power Conversion","VOUT (min) (V)","VOUT (max) (V)","VINDC/RMS (max) (V)","VINDC/RMS (min) (V)","IOUT (A)","Iq Typ (mA)","fSW Typ (kHz)","Topology","Control Mode","Package Type","Qualification","VCC Min (V)","VCC Max (V)","UVLO (V)","Stand-by Mode","Drive Capability Source","Drive Capability Sink","Latch","Shutdown Pin","Efficiency (%)","Phases","VDO Typ (V)","PSRR (dB)","Noise (µVrms)","Application","Polarity","Output","Enable","PowerGood","Short Circuit Protection","Soft Start","fJitter Typ (%)","RDS(ON) Typ (Ω)","V(BR)DSS Max (V)","IPeak (mA)","HV Start-up Min (V)","DSS (mA)","Over Power Compensation","Brown-out","PFC Mode","Frequency Operation","UVP","Inhibition","Vref Typ (V)","TA Max (°C)","TA Min (°C)","AEC Qualified","PPAP Capable","Halide Free","Lead Free","Status"
"88","NCP160","https://www.onsemi.com/download/data-sheet/pdf/NCP160-D.PDF","","NCP160AMX280TBG","0.12","LDO Regulator, 250 mA,  Ultra-High PSRR, Ultra-Low Noise, 2.8V, Active Discharge","DC/DC","2.8","2.8","5.5","1.9","0.25","0.018","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.095","98","10","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP160","https://www.onsemi.com/download/data-sheet/pdf/NCP160-D.PDF","","NCP160BMX280TBG","0.12","LDO Regulator, 250 mA,  Ultra-High PSRR, Ultra-Low Noise, 2.8V, Non-Active Discharge","DC/DC","2.8","2.8","5.5","1.9","0.25","0.018","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.095","98","10","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP160","https://www.onsemi.com/download/data-sheet/pdf/NCP160-D.PDF","","NCP160BMX285TBG","0.12","LDO Regulator, 250 mA,  Ultra-High PSRR, Ultra-Low Noise, 2.85V, Non-Active Discharge","DC/DC","2.85","2.85","5.5","1.9","0.25","0.018","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.095","98","10","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP160","https://www.onsemi.com/download/data-sheet/pdf/NCP160-D.PDF","","NCP160BMX514TBG","0.12","LDO Regulator, 250 mA,  Ultra-High PSRR, Ultra-Low Noise, 5.14V, Non-Active Discharge","DC/DC","5.14","5.14","5.5","1.9","0.25","0.018","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.06","98","10","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP160","https://www.onsemi.com/download/data-sheet/pdf/NCP160-D.PDF","","NCP160AMX330TBG","0.12","LDO Regulator, 250 mA,  Ultra-High PSRR, Ultra-Low Noise, 3.3V, Active Discharge","DC/DC","3.3","3.3","5.5","1.9","0.25","0.018","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.08","98","10","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170AXV330T2G","0.12","LDO Regulator, 150 mA, Ultra-Low Iq, SOT-563, 3.3V Auto Discharge","DC/DC","3.3","3.3","5.5","2.2","0.15","0.0005","","LDO","","SOT563-6","Standard","","","","","","","","","","","0.18","41","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV47721","https://www.onsemi.com/download/data-sheet/pdf/NCV47721-D.PDF","","NCV47721PAAJR2G","0.81","LDO Regulator, 200 mA, Low Dropout, High PSRR","DC/DC","","","40","-42","0.2","0.34","","LDO","","TSSOP-14 EP","Automotive","","","","","","","","","","","0.25","80","168","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCV1076-77","https://www.onsemi.com/download/data-sheet/pdf/NCV1070-D.PDF","","NCV1076P100G","0.83","Automotive High-Voltage Switching Regulator,  - 4.7 Ohm/ 650 mA Ipk / 100 kHz","AC/DC","","","","","","","100","Offline Regulator","Current Mode","PDIP-7","Automotive","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","670","650","true","9.2","false","false","","","","","","","","true","true","true","true","Active"
"88","NCP707","https://www.onsemi.com/download/data-sheet/pdf/NCP707-D.PDF","","NCP707CMX300TCG","0.09","LDO Regulator, 200 mA, Ultra-Low Iq, High PSRR, Low Noise, 3.0V, Active Discharge Rdis=120 Ohms","DC/DC","3","3","5.5","1.8","0.2","0.025","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.111","70","22","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV1076-77","https://www.onsemi.com/download/data-sheet/pdf/NCV1070-D.PDF","","NCV1077P065G","0.83","Automotive High-Voltage Switching Regulator, - 4.7 Ohm/ 800 mA Ipk : 65 kHz","AC/DC","","","","","","","65","Offline Regulator","Current Mode","PDIP-7","Automotive","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","670","800","true","9.2","false","false","","","","","","","","true","true","true","true","Active"
"88","NCP502","https://www.onsemi.com/download/data-sheet/pdf/NCP502-D.PDF","","NCP502SQ33T2G","0.28","LDO Regulator, 80 mA, Low Iq, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","12","3.4","0.08","0.04","","LDO","","SC-88A / SC-70-5","Standard","","","","","","","","","","","0.85","55","180","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV4949C","https://www.onsemi.com/download/data-sheet/pdf/NCV4949C-D.PDF","","NCV4949CDR2G","0.49","LDO Regulator, 100 mA, Low Dropout","DC/DC","5","5","40","5.5","0.1","0.12","","LDO","","SOIC-8","Automotive","","","","","","","","","","","0.22","","","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170AMX285TCG","0.11","LDO Regulator, 150 mA, Ultra-Low Iq, 2.85V Auto Discharge","DC/DC","2.85","2.85","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.21","40","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV8154","https://www.onsemi.com/download/data-sheet/pdf/NCV8154-D.PDF","","NCV8154MN300300TBG","0.26","LDO Regulator, 300 mA, Low Dropout, Low Iq, High PSRR, 3.0V/1.0V, Dual 300mA LDO, Non-Wettable Flank","DC/DC","3","3","5.25","1.9","0.3","0.055","","LDO","","DFN-10","Automotive","","","","","","","","","","","0.15","75","75","Automotive","Positive","Dual","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170BMX285TCG","0.13","LDO Regulator, 150 mA, Ultra-Low Iq, 2.85V Non-Auto Discharge","DC/DC","2.85","2.85","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.21","40","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV8154","https://www.onsemi.com/download/data-sheet/pdf/NCV8154-D.PDF","","NCV8154MW300300TBG","0.26","LDO Regulator, 300 mA, Low Dropout, Low Iq, High PSRR, 3.0V/3.0V, Dual 300mA LDO, Wettable Flank","DC/DC","3","3","5.25","1.9","0.3","0.055","","LDO","","DFN-10","Automotive","","","","","","","","","","","0.15","75","75","Automotive","Positive","Dual","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCP1681","https://www.onsemi.com/download/data-sheet/pdf/NCP1681-D.PDF","","NCP1681ABD2R2G","2.64","Totem-Pole Continuous Conduction Mode (CCM) / Multi-mode (CrM-CCM) Power Factor Correction Controller","AC/DC","","","","","","","95","Totem Pole","Current/Voltage Mode","SOIC20 NB LESS PIN 17 & 19","Standard","","30","10.5","","100","100","true","","","","","","","","","","","","","","","","","","","","","","CCM","Fixed","true","false","","","","false","false","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170AMX330TCG","0.12","LDO Regulator, 150 mA, Ultra-Low Iq, 3.3V Auto Discharge","DC/DC","3.3","3.3","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.18","41","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV8154","https://www.onsemi.com/download/data-sheet/pdf/NCV8154-D.PDF","","NCV8154MW180280TBG","0.26","LDO Regulator, 300 mA, Low Dropout, Low Iq, High PSRR, 1.8V/2.8V, Dual 300mA LDO, Wettable Flank","DC/DC","1.8","1.8","5.25","1.9","0.3","0.055","","LDO","","DFN-10","Automotive","","","","","","","","","","","0.16","75","75","Automotive","Positive","Dual","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCV8154","https://www.onsemi.com/download/data-sheet/pdf/NCV8154-D.PDF","","NCV8154MW330180TBG","0.26","LDO Regulator, 300 mA, Low Dropout, Low Iq, High PSRR, 3.3V/1.8V, Dual 300mA LDO, Wettable Flank","DC/DC","1.8","1.8","5.25","1.9","0.3","0.055","","LDO","","DFN-10","Automotive","","","","","","","","","","","0.14","75","75","Automotive","Positive","Dual","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCV8154","https://www.onsemi.com/download/data-sheet/pdf/NCV8154-D.PDF","","NCV8154MW330280TBG","0.26","LDO Regulator, 300 mA, Low Dropout, Low Iq, High PSRR, 3.3V/2.8V, Dual 300mA LDO, Wettable Flank","DC/DC","2.8","2.8","5.25","1.9","0.3","0.055","","LDO","","DFN-10","Automotive","","","","","","","","","","","0.14","75","75","Automotive","Positive","Dual","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCV8154","https://www.onsemi.com/download/data-sheet/pdf/NCV8154-D.PDF","","NCV8154MW330330TBG","0.26","LDO Regulator, 300 mA, Low Dropout, Low Iq, High PSRR, 3.3V/3.3V, Dual 300mA LDO, Wettable Flank","DC/DC","3.3","3.3","5.25","1.9","0.3","0.055","","LDO","","DFN-10","Automotive","","","","","","","","","","","0.14","75","75","Automotive","Positive","Dual","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170BMX330TCG","0.13","LDO Regulator, 150 mA, Ultra-Low Iq, 3.3V Non-Auto Discharge","DC/DC","3.3","3.3","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.18","41","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","CS8182","https://www.onsemi.com/download/data-sheet/pdf/CS8182-D.PDF","","CS8182YDFR8G","0.53","LDO Regulator, 200 mA, with Tracking and Enable, Adjustable","DC/DC","","","45","3.4","0.2","0.075","","LDO","","SOIC-8","Automotive","","","","","","","","","","","0.35","60","","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170AMX360TCG","0.12","LDO Regulator, 150 mA, Ultra-Low Iq, 3.6V Auto Discharge","DC/DC","3.6","3.6","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.17","38","130","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170AMX280TCG","0.12","LDO Regulator, 150 mA, Ultra-Low Iq, 2.8V Auto Discharge","DC/DC","2.8","2.8","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.21","40","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV4949C","https://www.onsemi.com/download/data-sheet/pdf/NCV4949C-D.PDF","","NCV4949CPDR2G","0.65","LDO Regulator, 100 mA, Low Dropout","DC/DC","5","5","40","5.5","0.1","0.12","","LDO","","SOIC-8 EP","Automotive","","","","","","","","","","","0.22","","","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170BMX360TCG","0.13","LDO Regulator, 150 mA, Ultra-Low Iq, 3.6V Non-Auto Discharge","DC/DC","3.6","3.6","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.17","38","130","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP512","https://www.onsemi.com/download/data-sheet/pdf/NCP512-D.PDF","","NCP512SQ13T2G","0.20","LDO Regulator, 80 mA, Low Dropout, Low Iq, V<sub>out</sub>: 1.3 V","DC/DC","1.3","1.3","6","1.4","0.08","0.04","","LDO","","SC-88A / SC-70-5","Standard","","","","","","","","","","","0.52","50","180","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP170","https://www.onsemi.com/download/data-sheet/pdf/NCP170-D.PDF","","NCP170BMX280TCG","0.13","LDO Regulator, 150 mA, Ultra-Low Iq, 2.8V Non-Auto Discharge","DC/DC","2.8","2.8","5.5","2.2","0.15","0.0005","","LDO","","XDFN-4","Standard","","","","","","","","","","","0.21","40","125","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV1076-77","https://www.onsemi.com/download/data-sheet/pdf/NCV1070-D.PDF","","NCV1077STBT3G","0.89","Automotive High-Voltage Switching Regulator, - 4.7 Ohm/ 800 mA Ipk / 100 kHz","AC/DC","","","","","","","100","Offline Regulator","Current Mode","SOT-223-4 / TO-261-4D","Automotive","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","670","800","true","9.2","false","false","","","","","","","","true","true","true","true","Active"
"88","NCV1076-77","https://www.onsemi.com/download/data-sheet/pdf/NCV1070-D.PDF","","NCV1076P065G","0.83","Automotive High-Voltage Switching Regulator,  - 4.7 Ohm/ 650 mA Ipk / 65 kHz","AC/DC","","","","","","","65","Offline Regulator","Current Mode","PDIP-7","Automotive","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","670","650","true","9.2","false","false","","","","","","","","true","true","true","true","Active"
"88","NCP103","https://www.onsemi.com/download/data-sheet/pdf/NCP103-D.PDF","","NCP103BMX330TCG","0.06","LDO Regulator, 150 mA, High PSRR, 3.3V, Non-Active Discharge","DC/DC","3.3","3.3","5.5","1.7","0.15","0.05","","LDO","","UDFN-4","Standard","","","","","","","","","","","0.065","75","60","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP718","https://www.onsemi.com/download/data-sheet/pdf/NCP718-D.PDF","","NCP718ASN120T1G","0.17","LDO Regulator, 300 mA, Wide Vin, Ultra-Low Iq, Fixed 1.2V, Active Discharge, TSOT23-5","DC/DC","1.2","1.2","24","2.5","0.3","0.004","","LDO","","TSOT-23-5","Standard","","","","","","","","","","","1.3","60","36","'-","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP718","https://www.onsemi.com/download/data-sheet/pdf/NCP718-D.PDF","","NCP718BSN120T1G","0.17","LDO Regulator, 300 mA, Wide Vin, Ultra-Low Iq, Fixed 1.2V, Non-Active Discharge, TSOT23-5","DC/DC","1.2","1.2","24","2.5","0.3","0.004","","LDO","","TSOT-23-5","Standard","","","","","","","","","","","1.3","60","36","'-","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP718","https://www.onsemi.com/download/data-sheet/pdf/NCP718-D.PDF","","NCP718BSNADJT1G","0.17","LDO Regulator, 300 mA, Wide Vin, Ultra-Low Iq, Adjustable, Non-Active Discharge, TSOT23-5","DC/DC","","","24","2.5","0.3","0.004","","LDO","","TSOT-23-5","Standard","","","","","","","","","","","","60","36","'-","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP103","https://www.onsemi.com/download/data-sheet/pdf/NCP103-D.PDF","","NCP103AMX180TCG","0.06","LDO Regulator, 150 mA, High PSRR, 1.8V, Active Discharge","DC/DC","1.8","1.8","5.5","1.7","0.15","0.05","","LDO","","UDFN-4","Standard","","","","","","","","","","","0.12","75","60","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCP103","https://www.onsemi.com/download/data-sheet/pdf/NCP103-D.PDF","","NCP103AMX310TCG","0.06","LDO Regulator, 150 mA, High PSRR, 3.1V, Active Discharge","DC/DC","3.1","3.1","5.5","1.7","0.15","0.05","","LDO","","UDFN-4","Standard","","","","","","","","","","","0.07","75","60","Consumer","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"88","NCV8705","https://www.onsemi.com/download/data-sheet/pdf/NCV8705-D.PDF","","NCV8705MW18TCG","0.30","LDO Regulator, 500 mA, Low Dropout, Ultra-Low Iq, High PSRR, Ultra-Low Noise, 1.8V, DFN8","DC/DC","1.8","1.8","5.5","2.5","0.5","0.013","","LDO","","DFN-8","Automotive","","","","","","","","","","","0.23","71","12","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
